id,about,date,type,year,month,day
1011955,bij het besluit van de Vlaamse regering van 18 december 1992 houdende instelling van een aanpassingspremie en een verbeteringspremie voor woningen,2003-12-04,Ministerieel besluit,2003,12,4
1012162,houdende bepaling van de erkennings- en subsidievoorwaarden van sociale verhuurkantoren,2004-02-06,Besluit van de Vlaamse Regering,2004,2,6
1012164,houdende oprichting van een Adviescomité ter advisering van het beschikbaar stellen van woongelegenheden en percelen ter uitvoering van het besluit van de Vlaamse regering van 20 juli 1994 houdende regeling van het beheer van het Investeringsfonds voor Grond- en Woonbeleid voor Vlaams-Brabant en houdende regeling van de voorwaarden inzake woonprojecten met sociaal karakter,2004-03-01,Ministerieel besluit,2004,3,1
1013129,"[houdende de voorwaarden waaronder kredietmaatschappijen erkend kunnen worden en ter bepaling van de kredietinstellingen erkend door de Vlaamse Regering, ter uitvoering van artikel 78 van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode (verv. BVR 14 december 2012, art. 1, I: 16 februari 2013)]",2004-04-02,Besluit van de Vlaamse Regering,2004,4,2
1013135,houdende de bijzondere voorwaarden met betrekking tot de liquiditeit en solvabiliteit van de erkende kredietmaatschappijen,2004-06-03,Ministerieel besluit,2004,6,3
1013273,ter uitvoering van de bepalingen over de oprichting en de organisatie van het Garantiefonds voor Huisvesting in het kader van PPS-projecten sociale huisvesting,2004-05-14,Besluit van de Vlaamse Regering,2004,5,14
1013309,"tot bepaling van de voorwaarden en het maximumbedrag van de reserve, bedoeld in artikel 17 van het besluit van de Vlaamse regering van 6 februari 2004 houdende bepaling van de erkennings- en subsidievoorwaarden van sociale verhuurkantoren",2004-07-09,Ministerieel besluit,2004,7,9
1013599,"tot vaststelling van het model van huurcontract, onderhuurcontract en renovatiehoofdhuurcontract, bedoeld in de artikelen 4 en 5 van het besluit van de Vlaamse Regering van 6 februari 2004 houdende bepaling van de erkennings- en subsidievoorwaarden van sociale verhuurkantoren",2004-06-10,Ministerieel besluit,2004,6,10
1014300,"betreffende de aanwending van de kapitalen van het Fonds B2 door het Vlaams Woningfonds [... (opgeh. BVR 13 september 2013, art. 17, I: 1 januari 2014)], ter uitvoering van de Vlaamse Wooncode",2005-12-09,Besluit van de Vlaamse Regering,2005,12,9
1014408,houdende de erkennings- en subsidiëringsvoorwaarden voor de samenwerkings- en overlegstructuur voor de erkende huurdiensten,2006-02-10,Besluit van de Vlaamse Regering,2006,2,10
1015618,tot instelling van een tegemoetkoming in de huurprijs voor woonbehoeftige huurders ,2007-02-02,Besluit van de Vlaamse Regering,2007,2,2
1015730,tot uitvoering van het besluit van de Vlaamse Regering van 2 februari 2007 tot instelling van een tegemoetkoming in de huurprijs voor woonbehoeftige huurders ,2007-04-12,Ministerieel besluit,2007,4,12
1015967,"houdende de voorwaarden betreffende sociale leningen met Gewestwaarborg voor het bouwen, kopen, verbouwen of behouden van woningen ",2007-06-29,Besluit van de Vlaamse Regering,2007,6,29
1016218,tot uitvoering van het besluit van de Vlaamse Regering van 18 december 1992 houdende instelling van een aanpassingspremie en een verbeteringspremie voor woningen,2007-09-27,Ministerieel besluit,2007,9,27
1017049,"tot bepaling van nadere regels voor het vaststellen, de wijze van bijhouden, de inhoud en het actualiseren van het inschrijvingsregister voor kandidaat-huurders ",2008-07-30,Ministerieel besluit,2008,7,30
1017285,"houdende de procedure voor de planning, de vaststelling en de goedkeuring van de uitvoeringsprogramma's in het kader van de planmatige realisatie van sociale woonprojecten [... (opgeh. BVR 21 december 2012, art. 43, I: 1 januari 2013)]",2008-07-18,Besluit van de Vlaamse Regering,2008,7,18
1017304,met betrekking tot de vaststelling van de referentiehuren voor de sociale huurprijsberekening,2008-11-07,Ministerieel besluit,2008,11,7
1017367,"houdende uitvoering van het besluit van de Vlaamse Regering van 18 juli 2008 houdende de procedure voor de planning, de vaststelling en de goedkeuring van de uitvoeringsprogramma's in het kader van de planmatige realisatie van sociale woonprojecten en houdende de financiering van verrichtingen in het kader van sociale woonprojecten",2008-12-09,Ministerieel besluit,2008,12,9
1019843,tot vaststelling van de aanvullende voorwaarden en de procedure voor de erkenning als sociale huisvestingsmaatschappij en tot vaststelling van de procedure voor de beoordeling van de prestaties van sociale huisvestingsmaatschappijen,2010-10-22,Besluit van de Vlaamse Regering,2010,10,22
1020822,betreffende de verdeling van de Gewestwaarborg toegestaan in 2011 aan de erkende kredietmaatschappijen voor de aflossing van de hoofdsom en de interesten van de kredieten bestemd voor de financiering van sociale leningen,2010-12-24,Ministerieel besluit,2010,12,24
1020848,met betrekking tot de werking van het digitaal prestatieregister gekoppeld aan de Prestatiedatabank,2011-10-06,Ministerieel besluit,2011,10,6
1021253,"tussen de federale Regering, de Vlaamse Regering, de Waalse Gewestregering en de Regering van het Brussels Hoofdstedelijk Gewest betreffende de regeling van de schulden van het verleden en de ermede verbandhoudende lasten inzake sociale huisvesting",1994-06-01,Samenwerkingsakkoord,1994,6,1
1021289,houdende de erkenning en subsidiëring van de VZW Vlaams Overleg Bewonersbelangen als samenwerkings- en overlegstructuur voor de erkende huurdiensten,2012-02-01,Ministerieel besluit,2012,2,1
1021380,betreffende de verdeling van de Gewestwaarborg toegestaan in 2012 aan de erkende kredietmaatschappijen voor de aflossing van de hoofdsom en de interesten van de kredieten bestemd voor de financiering van sociale leningen,2012-03-06,Ministerieel besluit,2012,3,6
1022066,houdende de erkennings- en subsidievoorwaarden voor de ondersteuningsstructuur voor de initiatieven ter bevordering van de positie van de kandidaat-huurders en huurders op de private huurmarkt en in de sociale huisvesting,2012-07-06,Besluit van de Vlaamse Regering,2012,7,6
1023137,betreffende de kwaliteits- en veiligheidsnormen voor woningen,2013-07-12,Besluit van de Vlaamse Regering,2013,7,12
1023397,tot reglementering van de verhuring van bescheiden huurwoningen van sociale huisvestingsmaatschappijen,2013-10-18,Besluit van de Vlaamse Regering,2013,10,18
1023405,houdende de voorwaarden waaronder de Vlaamse Maatschappij voor Sociaal Wonen en het Vlaams Woningfonds bijzondere sociale leningen aan particulieren kunnen toestaan,2013-09-13,Besluit van de Vlaamse Regering,2013,9,13
1024160,tot bepaling van de nadere regels met betrekking tot de beheeraspecten van sociale huisvestingsmaatschappijen en tot wijziging van het besluit van de Vlaamse Regering van 22 oktober 2010 tot vaststelling van de aanvullende voorwaarden en de procedure voor de erkenning als sociale huisvestingsmaatschappij en tot vaststelling van de procedure voor de beoordeling van de prestaties van sociale huisvestingsmaatschappijen,2014-05-16,Besluit van de Vlaamse Regering,2014,5,16
1024437,"tot nadere precisering van de voorwaarden waaronder een tegemoetkoming in de huurprijs [voor woonbehoeftige huurders wordt verleend als vermeld in artikel 5.164, § 1, zesde lid, van het Besluit Vlaamse Codex Wonen van 2021, (verv. MB 3 december 2021, art. 39, I: 1 januari 2021)] en tot vaststelling van [de mobiliteitscriteria, vermeld in artikel 5.166, § 2, van het voormelde besluit (verv. MB 3 december 2020, art. 39, I: 1 januari 2021)].",2014-06-10,Ministerieel besluit,2014,6,10
1027817,"tot vaststelling van de lijst van gemeenten, vermeld in artikel 85, § 5, eerste lid, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode, in het kader van de voortgangstoets van 2016",2017-01-13,Besluit van de Vlaamse Regering,2017,1,13
1028585,"houdende vaststelling van het kader voor de renovatietoets en de lokale woontoets en van het financiële kader ter uitvoering van [artikel [2.33/2], eerste lid, van het Besluit Vlaamse Codex Wonen van 2021]",2017-09-05,Ministerieel besluit,2017,9,5
1029089,betreffende de verdeling van de Gewestwaarborg toegestaan in de periode van 1 januari 2018 tot 30 juni 2018 aan de erkende kredietmaatschappijen voor de aflossing van de hoofdsom en de interesten van de kredieten bestemd voor de financiering van sociale leningen,2018-02-07,Ministerieel besluit,2018,2,7
1031927,betreffende de verdeling van de Gewestwaarborg toegestaan in de periode van 1 juli 2019 tot 31 december 2019 aan de erkende kredietmaatschappijen voor de aflossing van de hoofdsom en de interesten van de kredieten bestemd voor de financiering van sociale leningen,2019-06-21,Ministerieel besluit,2019,6,21
1032686,over de verdeling van de Gewestwaarborg toegestaan in de periode van 1 januari 2020 tot 30 juni 2020 aan de erkende kredietmaatschappijen voor de aflossing van de hoofdsom en de interesten van de kredieten bestemd voor de financiering van sociale leningen,2020-02-10,Ministerieel besluit,2020,2,10
1035708,"tot vaststelling van specifieke regels voor de actualisering van het inschrijvingsregister, vermeld in artikel 6.5 van de Vlaamse Codex Wonen van 2021, voor het jaar 2021 en 2022",2021-06-04,Besluit van de Vlaamse Regering,2021,6,4
1036776,tot regeling van de tijdelijke huisvesting van gezinnen of alleenstaanden die dakloos zijn of dreigen te worden naar aanleiding van de oorlog in Oekraïne,2022-03-18,Decreet,2022,3,18
1037148,tot regeling van de tijdelijke huisvesting van gezinnen of alleenstaanden die dakloos zijn of dreigen te worden naar aanleiding van de oorlog in Oekraïne,2022-03-14,Besluit van de Vlaamse Regering,2022,3,14
1000008,"houdende de aanwending van de extra kredieten goedgekeurd in het kader van de Vlaamse tewerkstellingsconferentie voor de ondersteuning van de renovatie van het huurwoningpatrimonium van de sociale huisvestingsmaatschappijen, erkend door de Vlaamse Huisvestingsmaatschappij",1994-02-02,Besluit van de Vlaamse Regering,1994,2,2
1000009,"tot uitvoering van artikel 3, §1, van het decreet van 20 maart 1991 betreffende het Investeringsfonds ter verdeling van de subsidies voor bepaalde onroerende investeringen die in de Vlaamse Gemeenschap en het Vlaamse Gewest door of op initiatief van de provincies, de gemeenten of de Vlaamse Gemeenschapscommissie worden gedaan",1991-03-20,Besluit van de Vlaamse Regering,1991,3,20
1001252,B.A. 94/13 betreffende aanvullende subsidiëring van de gemeentebegroting ten gevolge van uitzonderlijke en niet te voorziene omstandigheden - decreet van 6 juli 1994 en besluit van de Vlaamse regering van 29 september 1994,1994-09-29,Omzendbrief,1994,9,29
1002449,B.A.- G-91/15 betreffende de werking van het Investeringsfonds,1991-09-25,Omzendbrief,1991,9,25
1002516,B.A.-G-91/14 betreffende het Investeringsfonds - Gecombineerde werken,1991-07-24,Omzendbrief,1991,7,24
1002978,"tot uitvoering, behalve wat de Vlaamse Gemeenschapscommissie betreft, van het decreet van 20 maart 1991 betreffende het Investeringsfonds ter verdeling van de subsidies voor bepaalde onroerende investeringen die in de Vlaamse Gemeenschap en het Vlaamse Gewest door of op initiatief van de provincies, de gemeenten of de Vlaamse Gemeenschapscommissie worden gedaan",1991-03-20,Besluit van de Vlaamse Regering,1991,3,20
1002979,BA-G-91/8 betreffende het nieuw Investeringsfonds ingesteld ter verdeling van de subsidies voor bepaalde onroerende investeringen die in de Vlaamse Gemeenschap en het Vlaamse Gewest door of op initiatief van de provincies of de gemeenten worden gedaan,1991-04-03,Omzendbrief,1991,4,3
1004313,"tot uitvoering van het decreet van 24 januari 1985 houdende instelling van een Investeringsfonds ter verdeling van subsidies voor bepaalde werken, leveringen en diensten die in het Vlaamse Gewest door of op initiatief van de gemeenten worden uitgevoerd",1987-09-16,Besluit van de Vlaamse Regering,1987,9,16
1005316,BRU 97/1 ter vervanging van de omzendbrief van 16 juli 1996 ter verduidelijking van sommige toepassingsmodaliteiten en bepalingen in het decreet en het besluit betreffende het investeringsfonds ingesteld ter verdeling van de subsidies voor bepaalde onroerende investeringen die in het Brussels Hoofdstedelijk Gewest door of op het initiatief van de Vlaamse Gemeenschapscommissie en van de gemeenten van het Brussels Hoofdstedelijk Gewest worden gedaan,1997-01-17,Omzendbrief,1997,1,17
1006393,"RO/98/01 betreffende het Investeringsfonds Toestemming tot gebruik van trekkingsrechten voor niet-prioritaire rioleringen, afkoppelingsbeleid",1998-10-06,Omzendbrief,1998,10,6
1006588,BA/99.02 betreffende het investeringsfonds : cumulatie met andere investeringssubsidies - maximale betoelaging van de subsidieerbare investeringen,1999-03-23,Omzendbrief,1999,3,23
1007454,BA-2000/04 betreffende het Vlaams Investeringsfonds ter verdeling van de subsidies voor bepaalde onroerende investeringen die in de Vlaamse Gemeenschap en het Vlaamse Gewest door of op initiatief van de provincies of de gemeenten worden gedaan. - Gecoördineerde onderrichtingen,2000-05-26,Omzendbrief,2000,5,26
1013937,houdende bepalingen tot begeleiding van de aanpassing van de begroting 2005,2005-06-24,Decreet,2005,6,24
1000009,"tot uitvoering van artikel 3, §1, van het decreet van 20 maart 1991 betreffende het Investeringsfonds ter verdeling van de subsidies voor bepaalde onroerende investeringen die in de Vlaamse Gemeenschap en het Vlaamse Gewest door of op initiatief van de provincies, de gemeenten of de Vlaamse Gemeenschapscommissie worden gedaan",1991-03-20,Besluit van de Vlaamse Regering,1991,3,20
1000118,"tussen de federale overheid, de Vlaamse Gemeenschap, het Vlaamse Gewest, de Franse Gemeenschap, het Waalse Gewest en het Brusselse Hoofdstedelijk Gewest voor de verplichte overheveling zonder schadeloosstelling van het personeel en de goederen, rechten en verplichtingen van de provincie Brabant naar de provincie Vlaams-Brabant, de provincie Waals-Brabant, het Brusselse Hoofdstedelijk Gewest, de Gemeenschapscommissies bedoeld in artikel 60 van de bijzondere wet van 12 januari 1989 met betrekking tot de Brusselse instellingen, en naar de federale overheid",1994-05-30,Samenwerkingsakkoord,1994,5,30
1000235,tot regeling van de overdracht van roerende en onroerende goederen van de Vlaamse Gemeenschap aan de Vlaamse Gemeenschapscommissie,1994-06-01,Decreet,1994,6,1
1002306,CUL/1 betreffende de oprichting en erkenning van gemeentelijke raden voor cultuurbeleid,1991-10-30,Omzendbrief,1991,10,30
1002449,B.A.- G-91/15 betreffende de werking van het Investeringsfonds,1991-09-25,Omzendbrief,1991,9,25
1002564,tot vaststelling van het begrotings- en rekeningstelsel van de Vlaamse Gemeenschapscommissie,1991-05-03,Besluit van de Vlaamse Regering,1991,5,3
1002979,BA-G-91/8 betreffende het nieuw Investeringsfonds ingesteld ter verdeling van de subsidies voor bepaalde onroerende investeringen die in de Vlaamse Gemeenschap en het Vlaamse Gewest door of op initiatief van de provincies of de gemeenten worden gedaan,1991-04-03,Omzendbrief,1991,4,3
1004008,"houdende erkenning en subsidiëring van de gemeentelijke sportdiensten, de provinciale sportdiensten en de sportdienst van de Vlaamse Gemeenschapscommissie",1995-04-05,Decreet,1995,4,5
1004297,tot organisatie van het toezicht op de Vlaamse Gemeenschapscommissie,1989-07-05,Decreet,1989,7,5
1004315,tot aanduiding van de Vlaamse minister bevoegd voor de uitoefening van het toezicht op de Vlaamse Gemeenschapscommissie,1989-07-12,Besluit van de Vlaamse Regering,1989,7,12
1004662,"tot uitvoering, wat de Vlaamse Gemeenschapscommissie betreft, van het decreet van 14 mei 1996 tot vaststelling van de regelen inzake de werking en de verdeling van het Sociaal Impulsfonds",1996-05-14,Besluit van de Vlaamse Regering,1996,5,14
1005103,"tot uitvoering van het decreet van 5 april 1995 houdende erkenning en subsidiëring van de gemeentelijke sportdiensten, de provinciale sportdiensten en de sportdienst van de Vlaamse Gemeenschapscommissie",1996-11-19,Besluit van de Vlaamse Regering,1996,11,19
